,R01_06_CO201,R01_06_FCI01,R01_06_MVV01,R01_06_TRU01,HTR9_VES01_SI01,HTR9_VES01_TUD01,HTRK_RAD03_TF01,HTRK_VEN01_SpTI01_C,HTR9_VES01_AZ01,HTR9_VES01_SV01
2025-09-01 18:55:00+00:00,441.330303,51.00645161,0,25.3,0,17.01597778,25.6,17,295.8577778,-7.4245
2025-09-01 19:00:00+00:00,439.9630952,49.10865801,0,25.3,0,16.95114286,25.6,17,297.3791667,-8.339805195
2025-09-01 19:05:00+00:00,440.8622222,6.936,0,25.3,0,16.956,25.6,17,298.3128571,-8.900769231
2025-09-01 19:10:00+00:00,441.8333333,0,0,25.3,0,16.9,25.6,17,298.9,-9.2
2025-09-01 19:15:00+00:00,438.2232143,0,0,25.3,0,16.9,25.6,17,300.032,-9.86
2025-09-01 19:20:00+00:00,437.7527778,0,0,25.3,0,17.01214286,25.6,17,301.5236111,-10.73833333
2025-09-01 19:25:00+00:00,437.98,0,0,25.3,0,16.94333333,25.6,17,302.5766667,-11.33333333
2025-09-01 19:30:00+00:00,437.9777778,0,0,25.3875,0,17,25.6,17,303.6142857,-11.94685714
2025-09-01 19:35:00+00:00,438.6662338,0,0,25.4,0,17,25.6,17,305.019,-12.655
2025-09-01 19:40:00+00:00,438.1833333,0,0,25.23076923,0,17,25.6,17,306.07,-13.18333333
2025-09-01 19:45:00+00:00,436,0,0,25.2,0,17,25.6,17,307.1854167,-13.75
2025-09-01 19:50:00+00:00,436.755,0,0,25.28554113,0,17.004,25.6,17,308.116,-14.21
2025-09-01 19:55:00+00:00,436.9349206,0,0,25.22925,0,17.07415385,25.6,17,309.330103,-14.81846154
2025-09-01 20:00:00+00:00,436.1942857,0,0,25.2,0,17.18688571,25.6,17,310.5162857,-15.40126984
2025-09-01 20:05:00+00:00,435.9333333,0,0,25.2,0,17.2,25.6,17,311.24,-15.74636364
2025-09-01 20:10:00+00:00,435.9183333,0,0,25.2,0,17.2,25.68,17,312.82,-16.49
2025-09-01 20:15:00+00:00,434.1875,0,0,25.2,0,17.2,25.7,17,314.0625,-17.021875
2025-09-01 20:20:00+00:00,434.8,0,0,25.2,0,17.28,25.7,17,315.275863,-17.5561086
2025-09-01 20:25:00+00:00,434.5021008,0,0,25.2,0,17.36922078,25.7,17,316.2394444,-17.96
2025-09-01 20:30:00+00:00,434,0,0,25.2,0,17.36695238,25.7,17,317.6201905,-18.53519048
2025-09-01 20:35:00+00:00,434,0,0,25.2,0,17.44292929,25.7,17,318.4251515,-18.879
2025-09-01 20:40:00+00:00,433.5111111,0,0,25.2,0,17.64027778,25.7,17,320.1514286,-19.5
2025-09-01 20:45:00+00:00,433,0,0,25.2,0,17.65277778,25.7,17,320.75,-19.7
2025-09-01 20:50:00+00:00,434.2666667,0,0,25.2,0,17.79502222,25.7,17,322.376,-20.3
2025-09-01 20:55:00+00:00,434.8428571,0,0,25.2,0,17.9,25.7,17,323.4,-20.7
2025-09-01 21:00:00+00:00,434,0,0,25.2,0,18.04644444,25.7,11.4,324.7933333,-21.19777778
2025-09-01 21:05:00+00:00,433.3581513,31.99156785,0,25.2,0,18.19421438,25.7,10,326.141641,-21.62719231
2025-09-01 21:10:00+00:00,435.6166667,63.9122807,0,25.14989011,0,18.24043182,25.7,10,327.5936508,-22.07936508
2025-09-01 21:15:00+00:00,438,65.45454545,0,25.1,0,18.29181818,25.7,10,328.78,-22.4475
2025-09-01 21:20:00+00:00,438.9261905,62.08535354,0,25.1,0,18.3,25.7,10,330.1,-22.8
2025-09-01 21:25:00+00:00,439.5525641,59.25958621,0,25.1,0,18.20857143,25.7,10,331.4474242,-23.17466667
2025-09-01 21:30:00+00:00,439.2395238,61.832,0,25.1,0,18.20888889,25.7,10,332.46,-23.512
2025-09-01 21:35:00+00:00,441.1884982,65.64259907,0,25.1,0,18.28666667,25.7,10,333.5554286,-23.71314286
2025-09-01 21:40:00+00:00,441.1148077,62.4958597,0,25.1,0,18.32153846,25.7,10,334.4808765,-23.9381958
2025-09-01 21:45:00+00:00,440.0666667,60.24,0,25.07111111,0,18.4,25.7,10,336.6485714,-24.48666667
2025-09-01 21:50:00+00:00,440.5019841,64.43048128,0,25,0,18.48666667,25.7,10,337.969375,-24.75833333
2025-09-01 21:55:00+00:00,440.3294118,68.12698413,0,25,0,18.52957778,25.7,10,339.1069444,-24.96
2025-09-01 22:00:00+00:00,441.1909091,97.71227106,0,25,0,18.32054545,25.7,10,340.4171429,-25.24666667
2025-09-01 22:05:00+00:00,441.9674326,243.9304887,0,25,0,18.09935897,25.7,10,341.4763636,-25.44220779
2025-09-01 22:10:00+00:00,446.6533333,248.4863158,0,25,0,17.96,25.7,10,343.4,-25.74
2025-09-01 22:15:00+00:00,451.66,251.48,0,25.02736842,0,17.84535714,25.7,10,344.8228571,-25.92
2025-09-01 22:20:00+00:00,452.5252525,251.6862963,0,25.1,0,17.74,25.7,10,346.0674747,-26.12
2025-09-01 22:25:00+00:00,452.25,249.3148148,0,25.1,0,17.52053571,25.7,10,347.2419643,-26.255
2025-09-01 22:30:00+00:00,456,247.2971429,0,25.1,0,17.38380952,25.7,10,347.9942857,-26.31619048
2025-09-01 22:35:00+00:00,456.5533333,251.2512227,0,25.1,0,17.23090909,25.7,10,349.8690909,-26.55353535
2025-09-01 22:40:00+00:00,458,248.2372549,0,25.1,0,17.096,25.7,10,351.4331429,-26.7
2025-09-01 22:45:00+00:00,458.1615385,250.6454545,0,25.1,0,16.86555556,25.7,10,352.9406667,-26.8
2025-09-01 22:50:00+00:00,457.5,248.6210526,0,25.07157895,0,16.84666667,25.7,10,354.3280952,-26.84533333
2025-09-01 22:55:00+00:00,455.9705882,253.84,0,25,0,16.893,25.7,10,355.4067433,-26.93616384
2025-09-01 23:00:00+00:00,454.95,249.9571429,0,24.95846154,0,16.9,25.7,10,356.8488889,-27
2025-09-01 23:05:00+00:00,455,249.9555556,0,24.80571429,0,16.9,25.7,10,358.4171429,-27
2025-09-01 23:10:00+00:00,454,246.8238095,0,24.87479853,0,16.972,25.7,10,359.7657143,-27
2025-09-01 23:15:00+00:00,452.9636364,253.0127273,0,24.78095238,0,17,25.7,10,1.084,-27
2025-09-01 23:20:00+00:00,453.2333333,247.7006993,0,24.73207977,0,16.92,25.7,10,2.501666667,-27
2025-09-01 23:25:00+00:00,453.6666667,249.7785548,0,24.8,0,16.9,25.7,10,4.062420635,-27
2025-09-01 23:30:00+00:00,452.9615385,251.6864989,0,24.8,0,16.85729167,25.7,10,5.297916667,-26.95486111
2025-09-01 23:35:00+00:00,451.4666667,250.7994454,0,24.78833333,0,16.8,25.7,10,6.32,-26.87333333
2025-09-01 23:40:00+00:00,453.4666667,251.7492754,0,24.70434783,0,16.8,25.7,10,7.815209235,-26.76828283
2025-09-01 23:45:00+00:00,455.275,250.7872727,0,24.68,0,16.72771429,25.7,10,9.431428571,-26.63714286
2025-09-01 23:50:00+00:00,455.2222222,247.9,0,24.6,0,16.7018,25.7,10,10.678,-26.52
2025-09-01 23:55:00+00:00,454.28,193.4965035,0,24.5847619,0,16.7,25.66,10,12.03047619,-26.4031746
2025-09-02 00:00:00+00:00,456.4839161,20.63703704,0,24.42557505,0,16.70777273,25.6,10,13.5388254,-26.2468254
2025-09-02 00:05:00+00:00,456,0,0,24.5,0,16.7,25.6,10,14.59583333,-26.08535354
2025-09-02 00:10:00+00:00,455.6603175,59.88811189,0,24.5,0,16.72067532,25.6,10,16.24904762,-25.9
2025-09-02 00:15:00+00:00,455.95,63.85454545,0,24.5,0,16.65268398,25.6,10,17.58611111,-25.67428571
2025-09-02 00:20:00+00:00,454.1777778,240.56,0,24.40412698,0,16.6,25.6,10,18.976,-25.44
2025-09-02 00:25:00+00:00,454.96,256.6321678,0,24.57037037,0,16.59555556,25.6,10,19.405,-25.38
2025-09-02 00:30:00+00:00,458.075,256.2899522,0,24.6,0,16.49904762,25.6,10,21.6925,-24.97485714
2025-09-02 00:35:00+00:00,459,257.9372858,0,24.6,0,16.5,25.6,10,22.8,-24.7
2025-09-02 00:40:00+00:00,459,257.35,0,24.6,0,16.4,25.6,10,24.22604167,-24.43993506
2025-09-02 00:45:00+00:00,459.1666667,253.685,0,24.52223529,0,16.381,25.6,10,25.52642857,-24.10678571
2025-09-02 00:50:00+00:00,459,253.6,0,24.5,0,16.31457143,25.6,10,26.88071429,-23.79821429
2025-09-02 00:55:00+00:00,458.3818182,243.6690909,0,24.5,0,16.3,25.6,10,28.12,-23.52
2025-09-02 01:00:00+00:00,458.6615385,247.6315569,0,24.5,0,16.3,25.6,10,29.26,-23.22
2025-09-02 01:05:00+00:00,459,251.8377778,0,24.5,0,16.2975,25.6,10,30.43015873,-22.84095238
2025-09-02 01:10:00+00:00,459.7833333,247.5470085,0,24.422,0,16.21590909,25.6,10,31.78888889,-22.45277778
2025-09-02 01:15:00+00:00,462.5166667,251.0105263,0,24.4,0,16.128,25.50777778,10,33.29111111,-22.03
2025-09-02 01:20:00+00:00,463.225,252.9428571,0,24.4,0,16.19377778,25.5,10,34.25,-21.68883333
2025-09-02 01:25:00+00:00,463.7064935,250.5750916,0,24.34937063,0,16.1,25.5,10,35.766,-21.23
2025-09-02 01:30:00+00:00,462.775,249.9652174,0,24.3,0,16.1,25.5,10,37.04255556,-20.76
2025-09-02 01:35:00+00:00,462.8,249.4102222,0,24.3,0,16.06,25.5,10,37.94,-20.44
2025-09-02 01:40:00+00:00,464,250.9225806,0,24.3,0,16,25.5,10,39.34,-19.92571429
2025-09-02 01:45:00+00:00,464.7857143,250.6111111,0,24.3,0,16,25.5,10,40.7,-19.4
2025-09-02 01:50:00+00:00,465.4833333,247.9250399,0,24.3,0,16,25.5,10,41.78133333,-19.01244444
2025-09-02 01:55:00+00:00,465.4957875,248.5106494,0,24.23384615,0,15.93268398,25.5,10,42.77606838,-18.64177778
2025-09-02 02:00:00+00:00,465.8392857,250.910303,0,24.2,0,15.90641026,25.5,10,43.65636364,-18.26036364
2025-09-02 02:05:00+00:00,465.556044,249.1176085,0,24.2,0,15.9,25.5,10,44.8,-17.78
2025-09-02 02:10:00+00:00,465.1466667,247.3807103,0,24.16118336,0,15.9,25.5,10,46.06285714,-17.23214286
2025-09-02 02:15:00+00:00,465.4255952,254.1856061,0,24.1,0,15.89003497,25.5,10,47.88857143,-16.4271645
2025-09-02 02:20:00+00:00,466.1409091,251.2578947,0,24.1,0,15.85,25.5,10,48.1,-16.3
2025-09-02 02:25:00+00:00,466.3333333,250.7208556,0,24.1,0,15.80525,25.5,10,50.28079365,-15.34166667
2025-09-02 02:30:00+00:00,466.7575758,249.9324561,0,24.05435407,0,15.8,25.5,10,51.33666667,-14.83
2025-09-02 02:35:00+00:00,466.0333333,249.0833333,0,24.01309524,0,15.7856,25.5,10,52.52190476,-14.228
2025-09-02 02:40:00+00:00,465.1456863,252.0410048,0,24.01244206,0,15.79590476,25.5,10,53.24095238,-13.87802198
2025-09-02 02:45:00+00:00,467.84375,249.4440559,0,24,0,15.7675,25.5,10,54.86388889,-13.07222222
2025-09-02 02:50:00+00:00,468.3725,252.425,0,24,0,15.8,25.5,10,55.84386364,-12.51977273
2025-09-02 02:55:00+00:00,468.0947368,249.44,0,24,0,15.74569444,25.5,10,56.8875,-11.95208333
2025-09-02 03:00:00+00:00,467.5666667,162.29,0,23.95309942,0,15.7,25.435,14.2,58.1575,-11.27428571
2025-09-02 03:05:00+00:00,466.6925,66.99037433,0,23.853,0,15.7,25.4,17,59.05956349,-10.74777778
2025-09-02 03:10:00+00:00,466.0961927,54.34848485,0,23.8,0,15.7,25.4,17,60.36938034,-10.03369658
2025-09-02 03:15:00+00:00,465.6483683,54.71954023,0,23.81974026,0,15.7,25.4,17,61.42063492,-9.409206349
2025-09-02 03:20:00+00:00,465.5663399,54.27948786,0,23.81916217,0,15.7,25.4,17,61.8340035,-9.19198718
2025-09-02 03:25:00+00:00,465.1052632,54.04651163,0,23.88565217,0,15.6575,25.4,17,62.85227778,-8.650714286
2025-09-02 03:30:00+00:00,463.88,53.87307692,0,23.9,0,15.6,25.4,17,64.63809524,-7.544761905
2025-09-02 03:35:00+00:00,462.7324542,53.66415344,0,23.9,0,15.602,25.4,17,65.54933333,-6.97
2025-09-02 03:40:00+00:00,463.2423077,53.22596214,0,23.9,0,15.59728571,25.4,17,66.662,-6.238153846
2025-09-02 03:45:00+00:00,464.7336601,53.86441799,0,23.9,0,15.52783333,25.4,17,67.50384615,-5.723214286
2025-09-02 03:50:00+00:00,465.4666667,54.12,0,23.886,0,15.59777778,25.4,17,68.85797619,-4.924444444
2025-09-02 03:55:00+00:00,464.1968254,54.61177926,0,23.84859361,0,15.56,25.4,17,69.87532468,-4.26
2025-09-02 04:00:00+00:00,464.7657143,56.36111111,0,24,0.042222222,15.545,25.4,17,70.9,-3.635
2025-09-02 04:05:00+00:00,464.4123377,72.37990196,0,24,0.18,15.6,25.4,17,72.06392857,-2.8575
2025-09-02 04:10:00+00:00,463,94.98008658,0,24,0.374072398,15.57166667,25.4,17,73.0875,-2.17
2025-09-02 04:15:00+00:00,465.0125,117.0711724,0,24.00535245,0.704,15.52038462,25.4,17,74.09142857,-1.508571429
2025-09-02 04:20:00+00:00,466.0357143,147.875,0,24.1,1.139052037,15.575,25.4,17,75.27017857,-0.77
2025-09-02 04:25:00+00:00,466.4666667,175.6716667,0,24.1,1.559916667,15.5,25.4,17,76.11107143,-0.218928571
2025-09-02 04:30:00+00:00,465,192.8707071,0,24.1,2.159744444,15.5,25.4,17,77.02,0.376
2025-09-02 04:35:00+00:00,467.7066667,224.8615385,0,24.1,3.050985185,15.518,25.4,17,78.30333333,1.223333333
2025-09-02 04:40:00+00:00,468,246.3111111,0,24.07833333,3.884448052,15.551,25.4,17,79.092,1.76
2025-09-02 04:45:00+00:00,467.8888889,244.76,0,24,4.943636364,15.41714286,25.4,17.00066667,80.3152381,2.587619048
2025-09-02 04:50:00+00:00,467.1394231,249.9925987,0,24,5.81440625,15.45685315,25.35,17,81.05625,3.070833333
2025-09-02 04:55:00+00:00,467.7314685,249.9403903,0,23.79505184,7.022183333,15.4967,25.3,17,82.03209091,3.785888889
2025-09-02 05:00:00+00:00,468.3655659,251.8317433,0,23.75210317,8.642042732,15.48466667,25.3,17,82.83893773,4.31415873
2025-09-02 05:05:00+00:00,469.8545455,243.1852273,0,23.79636364,12.58918669,15.40622222,25.3,17,84.38711111,5.386666667
2025-09-02 05:10:00+00:00,473.7355204,245.5916747,0,23.7454745,15.5344258,15.4,25.3,17,85.19178571,5.981150794
2025-09-02 05:15:00+00:00,489.835,248.0895238,0,23.7,19.46857143,15.454,25.3,17,86.57316667,6.9
2025-09-02 05:20:00+00:00,500,249,0,23.7,20.40625,15.43681818,25.3,17,87.4275,7.502708333
2025-09-02 05:25:00+00:00,489.45,251.7636364,0,23.7,22.7232712,15.4,25.3,17,88.36757143,8.177428571
2025-09-02 05:30:00+00:00,486.4181818,250.2900585,0,23.7,26.48285876,15.4,25.3,17,89.28,8.788571429
2025-09-02 05:35:00+00:00,481.9266667,245.4415584,0,23.7,36.29129004,15.4,25.3,17,90.48,9.672
2025-09-02 05:40:00+00:00,482,244,0,23.7,50.70224444,15.37238095,25.3,17,90.96619048,10.00666667
2025-09-02 05:45:00+00:00,478.9428571,255.0133836,0,23.60779221,83.1297549,15.3,25.3,17,92.528,11.06
2025-09-02 05:50:00+00:00,478.1933333,250.1818182,0,23.6,73.1331342,15.27,25.3,17,93.80113636,11.92545455
2025-09-02 05:55:00+00:00,482.1,251.5294118,0,23.68125,92.8553623,15.3,25.3,17,94.66087344,12.53888393
2025-09-02 06:00:00+00:00,482.8909091,250.6611765,0,23.66652217,111.8726006,15.3,25.3,17,95.11555556,12.83764706
2025-09-02 06:05:00+00:00,481.4,248.4949026,0,23.6,111.8849743,15.308,25.3,17,96.71006349,13.92025397
2025-09-02 06:10:00+00:00,481.772619,251.0926573,0,23.6,108.8663872,15.4,25.3,17,97.83650794,14.66333333
2025-09-02 06:15:00+00:00,482.7333333,250.2262626,0,23.6,126.666304,15.502,25.3,17,98.63666667,15.19333333
2025-09-02 06:20:00+00:00,484.85,253.0754209,0,23.6,103.3139231,15.49,25.3,17,99.98,16.12
2025-09-02 06:25:00+00:00,489.5952381,241.3125,0,23.6,131.7604356,15.405,25.3,17,101.0583333,16.825
2025-09-02 06:30:00+00:00,516.3454545,248.0952381,0,23.6,176.0834889,15.4235,25.3,17,102.145,17.495
2025-09-02 06:35:00+00:00,522.4,250.2846154,0,23.6,186.7555757,15.55742857,25.3,17,103.1657143,18.16
2025-09-02 06:40:00+00:00,513.2466667,248.2604611,0,23.6,157.636182,15.63350476,25.3,17,103.8876667,18.59528571
2025-09-02 06:45:00+00:00,504.6761905,245.1033333,0,23.6,147.3760207,15.6,25.3,17,105.48,19.67428571
2025-09-02 06:50:00+00:00,504.5095238,252.5833333,0,23.6,83.54125325,15.8795,25.3,17,106.6003571,20.36071429
2025-09-02 06:55:00+00:00,502.1854167,253.1212054,0,23.6,66.82935484,15.8,25.3,17,107.5,20.9
2025-09-02 07:00:00+00:00,501.0666667,249.0666667,0,23.6,113.3219588,15.83366667,25.3,17,108.5966667,21.61666667
2025-09-02 07:05:00+00:00,502.4571429,252.4833333,0,23.6,123.3043655,15.99707143,25.3,17,109.8563095,22.35119048
2025-09-02 07:10:00+00:00,502.1825397,254.1975,0,23.6,199.71045,16,25.3,17,111.0377778,23.02111111
2025-09-02 07:15:00+00:00,500.8,248.3066667,0,23.6,193.51928,16.12,25.3,17,112.1,23.66
2025-09-02 07:20:00+00:00,499.8088889,250.1505263,0,23.6,356.3233,16.11777778,25.3,17,113.3066667,24.31111111
2025-09-02 07:25:00+00:00,514.4087912,250.9990299,0,23.71120588,241.3066032,16.252,25.3,17,114.6531709,25.09406838
2025-09-02 07:30:00+00:00,562.6154762,250.5288462,0,23.95178571,179.6090596,16.42410714,25.3,17,115.5464286,25.57678571
2025-09-02 07:35:00+00:00,577.5936508,250.7733333,0,24.04891775,162.2422619,16.56571429,25.3,17,116.8052381,26.306
2025-09-02 07:40:00+00:00,583.7662338,248.4933333,0,24.1,130.0866058,16.85333333,25.3,17,117.9478788,26.845
2025-09-02 07:45:00+00:00,584,253,0,24.1,138.1029091,16.9452,25.3,17,119.288,27.592
2025-09-02 07:50:00+00:00,581.2571429,247.868323,0,24.1,161.8426084,16.964,25.3,17,120.4541667,28.16
2025-09-02 07:55:00+00:00,572.9972222,243.76,0,24.13557895,152.1391905,17.06,25.3,17,121.56,28.7
2025-09-02 08:00:00+00:00,568.62,250.9227273,0,24.14363636,155.4068991,17.22363636,25.3,17,122.7931313,29.2975
2025-09-02 08:05:00+00:00,556,255.4,0,24.03106061,216.7729334,17.3,25.3,17,124.246875,30.03333333
2025-09-02 08:10:00+00:00,519.1415385,253.7447641,0,23.84178442,200.1549128,17.3,25.3,17,125.0375,30.38214286
2025-09-02 08:15:00+00:00,512.1533333,250.9700405,0,23.74,196.4041637,17.64378571,25.3,17,126.8026667,31.2
2025-09-02 08:20:00+00:00,507.9266667,248.9450292,0,23.8,204.5704327,17.894,25.3,17,127.955,31.74
2025-09-02 08:25:00+00:00,505.62,250.4358091,0,23.8,226.1850311,17.72452381,25.3,17,129.3731044,32.35
2025-09-02 08:30:00+00:00,509.6311111,247.1353034,0,23.80352785,281.346322,17.67229487,25.3,17,130.6058442,32.84349206
2025-09-02 08:35:00+00:00,560.475,249.0861948,0,23.93602431,292.0882775,17.63535714,25.3,17,131.8653846,33.3625
2025-09-02 08:40:00+00:00,609.0549451,251.4083333,0,24.12071579,252.9094545,17.6,25.3,17,133.2213889,33.92111111
2025-09-02 08:45:00+00:00,631.9911111,255.6018182,0,24.31182684,220.2242667,17.90615385,25.3,17,134.55,34.395
2025-09-02 08:50:00+00:00,650.1444444,249.3541126,0,24.462,209.6825818,17.80084444,25.3,17,136.0559596,34.99035714
2025-09-02 08:55:00+00:00,650.1808608,250.6374026,0,24.62663095,197.5802477,17.99076364,25.3,17,137.3000866,35.40927778
2025-09-02 09:00:00+00:00,653.2545455,252.0952381,0,24.7,194.6443297,18.23485714,25.3,17,138.9857143,36.01066667
2025-09-02 09:05:00+00:00,648.1555556,251.6449761,0,24.69945455,193.4682,18.1,25.3,17,140.452,36.48
2025-09-02 09:10:00+00:00,650,247.91,0,24.59444444,205.9041672,18.03541667,25.3,17,141.8300595,36.92172619
2025-09-02 09:15:00+00:00,545.6181818,248.8328042,0,24.49703704,220.6421538,18.15111111,25.3,17,143.0466667,37.30666667
2025-09-02 09:20:00+00:00,499.5590909,248.3644444,0,24.3,228.6395372,18.30672381,25.3,17,144.6072381,37.72
2025-09-02 09:25:00+00:00,487.9771429,256.3362745,0,24.28,231.4364169,18.34057143,25.3,17,146.0709524,38.1152381
2025-09-02 09:30:00+00:00,483.7530303,250.6305671,0,24.19409091,176.2907895,18.2,25.3,17,147.4422222,38.52352381
2025-09-02 09:35:00+00:00,484.2133333,248.4416667,0,24.05294118,154.8162045,18.2,25.3,17,149.1909524,38.94615385
2025-09-02 09:40:00+00:00,489.7,247.98,0,23.92,166.3957172,18.17,25.3,17,150.5422863,39.24980769
2025-09-02 09:45:00+00:00,484,247,0,24,142.8448494,18.25,25.3,17,152.2564286,39.625
2025-09-02 09:50:00+00:00,480.3,245.96,0,24,142.8726982,18.32222222,25.3,17,152.9888889,39.76666667
2025-09-02 09:55:00+00:00,486.82,249.3273684,0,24,142.5336855,18.32,25.3,17,155.12,40.24857143
2025-09-02 10:00:00+00:00,486.4,249.8428571,0,23.99090909,120.3641927,18.30057143,25.3,17,156.5514286,40.54571429
2025-09-02 10:05:00+00:00,493.3142857,249.5428571,0,23.9,143.0701102,18.38,25.3,17,158.48,40.86
2025-09-02 10:10:00+00:00,492.9483333,250.5541548,0,23.9,211.5701818,18.28539683,25.3,17,160.0785714,41.174
2025-09-02 10:15:00+00:00,490,247,0,23.9,239.385016,18.3875,25.3,17,161.434375,41.3625
2025-09-02 10:20:00+00:00,494.8,253.6272727,0,23.9,200.5656465,18.644,25.3,17,163.2089286,41.59464286
2025-09-02 10:25:00+00:00,511.6777778,247.9333333,0,23.9,165.8512222,18.644,25.3,17,164.74,41.76
2025-09-02 10:30:00+00:00,578.5314286,245.5833333,0,24.08729412,187.6014332,18.66375,25.3,17,166.3308333,41.94166667
2025-09-02 10:35:00+00:00,626.0888889,248.2,0,24.3,228.7828386,18.6,25.3,17,168.1825,42.1
2025-09-02 10:40:00+00:00,631.545,251.1325727,0,24.37552448,221.454273,18.81,25.3,17,169.9681818,42.31568182
2025-09-02 10:45:00+00:00,629.6166667,250.4394737,0,24.394,235.8274519,19.24969697,25.3,17,171.415,42.42
2025-09-02 10:50:00+00:00,604.3611111,250.1842105,0,24.38552632,269.6592589,19.23777778,25.3,17,173.121875,42.5
2025-09-02 10:55:00+00:00,578.8848485,247.0128889,0,24.42004444,287.3832575,19.34,25.3,17,174.66,42.54
2025-09-02 11:00:00+00:00,582.8833333,250.5993007,0,24.4,276.124,19.093,25.3,17,176.4333333,42.6
2025-09-02 11:05:00+00:00,586,252,0,24.4,299.5001296,19.33527273,25.3,17,177.92,42.66181818
2025-09-02 11:10:00+00:00,585.3,252.7272727,0,24.4,268.0110476,19.6485,25.3,17,179.7125,42.7
2025-09-02 11:15:00+00:00,547.0104895,254.035,0,24.31709524,236.1608881,19.6981746,25.3,17,181.4159524,42.7
2025-09-02 11:20:00+00:00,507.6615385,252.6,0,24.3,214.5966537,20.03238889,25.3,17,182.9225909,42.63454545
2025-09-02 11:25:00+00:00,483.7333333,251.5875421,0,24.3,200.0572986,20.12712302,25.3,17,184.5183036,42.6
2025-09-02 11:30:00+00:00,470.0848485,251.634632,0,24.3,205.9394692,19.76533333,25.3,17,186.2312698,42.56
2025-09-02 11:35:00+00:00,520.8,252.5578947,0,24.3,212.2296573,19.42,25.3,17,188.1216667,42.44
2025-09-02 11:40:00+00:00,562.4615385,250.143318,0,24.3,207.0092894,19.38444444,25.3,17,189.4222222,42.355
2025-09-02 11:45:00+00:00,571,246,0,24.3,209.2079505,19.40566667,25.3,17,191.4716752,42.208
2025-09-02 11:50:00+00:00,581.64,249.21,0,24.37463636,246.2346571,19.24393939,25.3,17,193.3380909,42.00159091
2025-09-02 11:55:00+00:00,587.5309091,250.2465158,0,24.4,276.8230286,19.4,25.3,17,194.6,41.9
2025-09-02 12:00:00+00:00,590.1346154,249.9447576,0,24.4,265.8421125,19.33270455,25.3,17,195.7168182,41.73989899
2025-09-02 12:05:00+00:00,626.5714286,252.8,0,24.50848485,264.656925,19.44,25.3,17,197.9395455,41.45454545
2025-09-02 12:10:00+00:00,657.1111111,249.8575758,0,24.72393939,229.8676122,19.4962,25.3,17,199.4565455,41.23232323
2025-09-02 12:15:00+00:00,661,246,0,24.8,221.1326017,19.616,25.3,17,201.132,40.98
2025-09-02 12:20:00+00:00,662.6602187,246.8979039,0,24.8,205.2598127,19.71290909,25.3,17,202.6054545,40.77111111
2025-09-02 12:25:00+00:00,668.7,247.0727273,0,24.8,180.3522886,19.41088889,25.3,17,204.576,40.38577778
2025-09-02 12:30:00+00:00,666.0192308,247.0333333,0,24.8,169.401875,19.48692308,25.3,17,205.8083333,40.1293956
2025-09-02 12:35:00+00:00,656.8718615,248.897619,0,24.853367,169.4454776,19.428,25.3,17,207.008,39.92666667
2025-09-02 12:40:00+00:00,650.8166667,247.6014286,0,24.9,167.6618506,19.52222222,25.3,17,209.0705556,39.465
2025-09-02 12:45:00+00:00,662.9333333,245.78,0,24.844,152.9634632,19.55615079,25.3,17,210.5073333,39.08071429
2025-09-02 12:50:00+00:00,658.95,247.3021212,0,24.83353038,139.9530744,19.53781818,25.3,17,212.0042857,38.72844444
2025-09-02 12:55:00+00:00,646.7606838,245.9258041,0,24.9,134.61,19.49,25.3,17,212.6,38.6
